"X","X0_SD7449_H041_pH7","X1_SD7450_H042_pH7","X2_SD7451_H043_pH7","X3_SD7452_H044_pH7","X4_SD7453_H045_pH7","X5_SD7454_H046_pH7","X6_SD7455_H048_pH7","X7_SD7456_H049_pH7","X8_SD7458_H051_pH7","X9_SD7460_H053_pH7","X10_SD7461_H054_pH7","X11_SD7462_H055_pH7","X12_SD7463_H056_pH7","X13_SD7464_H057_pH7","X14_SD7465_H058_pH7","X16_SD7467_H061_pH6.5","X17_SD7468_H062_pH6.5","X18_SD7469_H063_pH6.5","X19_SD7470_H065_pH6.5","X20_SD7471_H067_pH6.5","X21_SD7472_H068_pH6.5","X22_SD7473_H069_pH6.5","X23_SD7474_H070_pH6.5","X24_SD7475_H071_pH6.5","X25_SD7476_H072_pH6.5","X26_SD7477_H073_pH6.5","X27_SD7478_H074_pH6.5","X28_SD7479_H075_pH6.5","X29_SD7480_H076_pH6.5","X30_SD7481_H077_pH6.5","X31_SD7482_H078_pH6.5","X32_SD7483_H079_pH6.5","X33_SD7484_H080_pH6.5","X34_SD7485_H081_pH6","X36_SD7487_H085_pH6","X37_SD7488_H086_pH6","X38_SD7489_H087_pH6","X39_SD7490_H089_pH6","X40_SD7491_H090_pH6","X41_SD7492_H091_pH6","X42_SD7493_H092_pH6","X43_SD7494_H093_pH6","X44_SD7495_H094_pH6","X45_SD7496_H095_pH6","X46_SD7497_H096_pH6","X47_SD7498_H097_pH6","X48_SD7499_H098_pH6","X49_SD7500_H099_pH6","X50_SD7501_H100_pH6","X51_SD7502_H101_pH5.5","X52_SD7503_H102_pH5.5","X53_SD7504_H103_pH5.5","X54_SD7505_H104_pH5.5","X55_SD7506_H105_pH5.5","X56_SD7507_H106_pH5.5","X57_SD7508_H107_pH5.5","X58_SD7509_H109_pH5.5","X59_SD7510_H110_pH5.5","X60_SD7511_H111_pH5.5","X61_SD7512_H113_pH5.5","X62_SD7513_H114_pH5.5","X63_SD7514_H115_pH5.5","X64_SD7515_H116_pH5.5","X65_SD7516_H117_pH5.5","X66_SD7517_H119_pH5.5","X67_SD7518_H120_pH5.5","X68_SD7519_S121","X69_SD7520_S122","X70_SD7521_S123","X71_SD7522_S124","X72_SD7523_S125","X73_SD7524_S126","X74_SD7525_S127","X75_SD7526_S128","X76_SD7527_S129","X77_SD7528_S130","X78_SD7529_S131","X79_SD7530_S132","X80_SD7531_S133","X81_SD7532_S134","X82_SD7533_S135","X83_SD7534_S136","X84_SD7535_S137","X85_SD7536_S138","X86_SD7537_S139","X87_SD7538_S140","X88_SD7539_S141","X89_SD7540_S142","X90_SD7541_S143","X91_SD7542_S144","X93_SD7544_S146","X94_SD7545_S147","X95_SD7546_S148","X96_SD7547_S149","X97_SD7548_S150","X98_SD7549_S151","X99_SD7550_S152","X100_SD7551_S153","X101_SD7552_S154","X102_SD7553_S155","X103_SD7554_S156","X104_SD7555_S157","X105_SD7556_S158","X106_SD7557_S159","X107_SD7558_S160","X108_SD7559_S161","X109_SD7560_S162","X110_SD7561_S163","X111_SD7562_S164","X112_SD7563_S165","X113_SD7564_S166","X114_SD7565_S167","X115_SD7566_S168","X116_SD7567_S169","X117_SD7568_S170","X118_SD7569_S171","X119_SD7570_S172","X120_SD7571_S173","X121_SD7572_S174","X122_SD7573_S175"
"gtdb_r207_glnA",785.11,629.1,572,404,381,633.55,722.67,798.33,991.14,673.5,633.55,798.33,348.67,358.31,798.33,1254,429.93,517.25,467.57,505.36,1008,824.88,649.6,600.5,747.11,1174.67,544.25,602.91,NA,722.67,662,633.55,811.62,1080,633.55,760,734.33,622.91,553,783.5,710.11,493.77,562,974.43,494.77,1136.5,912,1005.67,910,375.62,968.5,369,581.27,339.81,563,1059.6,650.6,1005.67,415,783.5,448.25,823.88,677,787,879.14,507.08,742.25,988.5,253.88,505.36,575.6,606,935,371.21,291.59,352,438.3,334,445.23,505.36,653.38,572.09,470.15,468.09,1478,434.27,411,206.15,351.12,755.88,469.38,408.36,445.25,406.36,216,343.07,243.05,399.5,456,438.08,342.08,323.25,268.11,223.5,291,265.27,201,360.38,240.18,275.77,481.08,418.5,216.15,288,240.87,219.33,166.87,362.38,192,226.5
"gtdb_r207_glsA",346,191.5,308.75,112.6,140.14,178,427,478,215,308.75,129.33,346,78.77,267.2,346,211,134,267.2,346,215,129.33,191.5,346,478,191.5,191.5,178,215,NA,346,308.75,427,238.2,178,346,478,129.33,238.2,115,178,238.2,296.5,215,346,296.5,178,346,178,664.5,99.12,133.88,99.09,215,101.67,133.88,88.14,112.6,104,86.25,113.12,NA,664.5,151.86,178,211,133.88,215,211,NA,88.5,80.6,NA,59.5,74.1,99.09,53.38,129,111.5,118.38,664.5,158.43,123.14,100.1,67,NA,64.6,NA,NA,NA,123.14,NA,NA,NA,NA,26.5,NA,NA,140.14,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.91,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gtdb_r207_gltB",224.5,296.5,311,240.2,216.14,311,269.5,152.33,395,310.75,534,217,299.5,572.33,217,614,177.75,290.2,348,200.5,200.86,553,249,217.38,300,240.2,232,216.14,NA,289.2,164.88,333.6,311,499,334,278.6,185.67,360.25,135.67,243,250,516.33,269.5,380.2,430.25,799.5,347,311,349,310.75,147.5,126.11,234.17,251,152.5,193.5,242,278.6,108.55,171.5,415.5,290.2,1433,311,147.67,212,280.6,119.3,136.67,209.43,158.11,178,133,126.11,164.88,174,544,323.25,270.2,278.6,146.43,142.14,516.33,171,274.75,143.3,116,161.43,79.91,309.75,130,178.2,113.86,62.43,172,180,131.33,176.75,158,119.3,195.2,132,87,94.38,89.75,110,86,108.43,292,204.33,222.2,170,138.5,74.5,119.2,52,68,85,107.2,121
"gtdb_r207_gltD",5177.75,6838.38,3038.62,2945.25,2132.23,5245.15,4038.62,2988.82,5876.5,5952.33,5760.47,4090.58,2065.59,4563.13,3243.16,2678,3318.52,5245.15,3361.45,3318.52,3132.09,4217.44,3767.46,4163.6,3424.55,3190.45,2780.43,3487.7,NA,4728.95,3703.25,4681.26,4467.88,3132.09,4622,4790.27,3052.18,4411.25,4355,4426.96,5952.33,4790.27,4206.17,6752,3873.11,5381.3,7880,2973.36,5473,2487.15,4169.88,2861.09,2743.89,3219.13,3468.79,2760.62,3655.71,2220.57,3951.84,2351.9,2475.92,3660.44,2389,3577.54,3182.5,2934.36,3708.89,1995.43,1467.64,3468.79,2905.84,1540.71,1922.15,1999.98,2386.39,2066,2301.6,1655.43,3117.28,2631.18,3900.5,3224.2,2177.12,1518.13,1638.04,2122.35,1152.25,1062.33,1183.66,1850.49,1021.44,1658,1190.65,1117.16,1035.5,1390.29,1332.65,2327.41,1466.44,1922.54,1209.31,1166.34,1128.34,1408.03,673.32,810,859.52,910.31,1187.53,1154.14,1656.43,1233.78,955.02,1783.03,917.12,544.58,952.07,830.12,1117.24,985.75
"gtdb_r207_gltS",373.75,300,208.67,200.5,142.11,361.25,216,176.75,387.5,233.17,290.2,772.5,299.5,718,173,296.5,251,199.5,259,242,612,1597,230.6,336,225.5,255.86,242,278.6,NA,744,361.25,279,211,224,321.25,773.5,639,178,348,217,233.17,251,251,401.5,251,174,718,553,387.5,298.5,242,322.2,217,311,268.2,269.2,411.33,185.67,591.5,258,92.6,462.33,268.2,307.5,128,200.5,286.5,103,173,311,136,208.67,241.2,334,322.25,123.14,216,132.33,746,311,157.62,479,153.86,240.2,209.67,445,93.6,115.12,91.75,250,143.17,148.6,231.25,91.5,137.5,220.75,170.5,218,222.2,214,126.11,90.75,242,147.75,112.6,95.5,86.25,134,131,67,350,99.11,146.75,130,171,51.27,82.5,105.2,123.67,87.14
"gtdb_r207_gudB",503.36,594.1,701.12,602.11,376.43,429.33,521.55,429.33,458,365.07,475.27,601.11,270.53,503.5,767.62,389.77,522.6,427,345.67,659,569.11,830.43,560,385.07,563,568.11,375.43,467.09,NA,626.1,626.1,312,419.21,503.36,389.5,671.11,382.71,479.08,624.33,594.1,474.1,671.11,505.08,671.11,479.08,727.75,560,808.62,1344.5,414.91,464.5,456,535.11,427,545.43,411,493.6,647,441.09,423.55,300.5,476.27,274.56,701.12,474.1,547,579.33,336.21,291.09,309,193.11,198.38,234.4,306.1,314.91,250.71,245,319.6,441.09,485.33,306.06,267.2,341.07,271.1,208.06,240.21,147.21,134.46,192.55,374.62,178.21,130,115.65,163,154.77,104.4,225.5,286.62,284,149.56,108,174.25,252.33,168.5,113.08,143.83,90,112.57,183.6,125.12,218.4,263.11,109.05,148,128.5,89.56,91.06,143.2,108.33,150.15
"gtdb_r207_hao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gtdb_r207_hcp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gtdb_r207_hzo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gtdb_r207_hzsA",175,613,154,80,93.38,147,192.2,107,127,154,250,218.2,127,154,144.43,283.5,175,393,104.33,168,154,91.67,144.43,121.75,116.5,613,134.5,154,NA,175,393,250,192.2,127,144.43,107,218.2,121.75,154,175,107,147,290,218.75,218.2,283.5,283.5,144.43,192.2,168,218.75,189.75,154,347,91.67,168,304,175,347,128,61.09,218.75,283.5,175,104.33,218.2,144.43,208.5,75.17,96,160,56.08,88.75,137.5,94.5,52.11,59.67,52.38,192.2,208.5,167,116.5,61.88,68.14,137.2,175.2,28.5,31.17,34.2,154,46.14,60.88,26.5,47,69.75,46.75,44.11,93.38,65.25,65.67,65,36.11,50,28.5,23.6,32.33,38.5,NA,54.2,56.5,95,111.6,51.86,68.5,56.5,NA,33.43,40,46,23.5
"gtdb_r207_hzsB",121.75,393,144.43,144.43,121.75,175,393.5,218.2,192.2,192.2,144.43,393,192.2,144.43,192.2,175,192.2,218.2,283.5,218.2,250,144.43,144.43,175,283.5,144.43,283.5,154,NA,542,144.43,175,332,140.17,218.2,542,175,347,218.2,519,542,283.5,347,347,347,144.43,613,154,144.43,144.43,110.86,91.67,283.5,304,154,58.14,239,192.2,80,63,51.5,250,69.91,218.2,160,79.55,105.2,218.75,89.17,93.38,80,138.2,82.43,147,89.17,49.1,115.43,82.6,97.12,347,96,192,80,79,89.17,90.6,45.3,NA,41,393,132,107,104.2,NA,68.33,89.17,53.09,96,133.5,62.11,NA,51.5,25,77,NA,27,34,NA,25.55,66.75,80,65,NA,40,38.5,NA,23,52,48.25,40.2
"gtdb_r207_hzsC",1359.2,3570.5,2341.33,892,892,707.11,808.62,1058.17,1114.17,626.1,1058.17,1727.25,458.77,1359.2,1058.17,1727.25,671.11,2341.33,560,2341.33,671.11,939.43,1359.2,626.1,707.11,1727.25,808.62,808.62,NA,1114.17,2341.33,892,626.1,560,1727.25,2112.33,1291.2,1359.2,892,939.43,1641.25,1359.2,1114.17,1727.25,1727.25,3570.5,939.43,1359.2,7260,1114.17,808.62,767.62,1641.25,659,1727.25,892,1058.17,808.62,808.62,671.11,336.81,707.11,1114.17,808.62,714.38,767.62,594.1,845.86,663.12,845.86,531.27,671.11,365.07,532.8,727.75,624.33,397.5,845.86,892,626.1,1003.67,531.27,714.38,1077.2,493.6,602.11,237.18,214.47,342.07,939.43,664.17,590.67,525.33,214.47,600.62,367,284.5,601.11,493.6,467.09,475.1,234.4,200.48,300.27,142.14,266.27,368.75,290.25,308.5,309.5,531.27,245.4,261.81,244.75,238.21,119.53,204.09,197.38,291.21,231.38
"gtdb_r207_napA",489.75,1040.5,307.5,345.2,673,489.75,673,380.2,673,1040.5,1772,307.5,380.2,307.5,1954,380.2,445,673,489.75,673,380.2,2145,1040.5,489.75,489.75,947,1954,1040.5,NA,673,673,1040.5,380.2,430.25,673,1040.5,307.5,489.75,489.75,255.86,1040.5,1040.5,1040.5,673,489.75,2145,1040.5,489.75,947,380.2,489.75,489.75,673,380.2,380.2,345.2,1040.5,947,489.75,1954,947,255.86,1954,2145,2145,1040.5,445,947,307.5,947,307.5,217.38,217.38,255.86,489.75,217.38,197,947,489.75,673,673,307.5,187.67,187.67,216.14,445,307.5,299.5,218,445,102.1,159.62,234.17,177.75,120.3,153.5,232,224,164.1,159.62,136.67,197,113.5,478.5,263.25,83,140.2,150,142.14,159.62,255.86,163,125.75,193.5,160.43,71.55,99.11,89.14,93.75,143.3
"gtdb_r207_napB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gtdb_r207_narB",4279,1458,2233,786.2,538.43,1458,2233,1458,685,2233,685,1458,839.2,839.2,1458,575.14,1071,1071,2233,839.2,1071,839.2,575.14,1458,1071,1458,493,2233,NA,2233,1071,1071,2233,839.2,1071,2233,839.2,1071,575.14,1458,2233,1367,839.2,1071,1071,1458,2233,2233,1458,839.2,2049,839.2,1458,685,1071,685,641.5,751.2,1071,1071,1003.75,839.2,839.2,1458,1071,1458,669.2,503,322.5,718,575.14,239,392.33,653,1071,775.75,503,532.17,2094.5,839.2,354.1,366,938.75,375,959.5,575.14,142.06,264.1,185.23,1071,331.11,531.17,300,400.6,262.11,299,287.09,1337,558,348.33,283.25,205.62,228.55,216.5,250,512.5,245.91,195.77,240.11,160.33,493,502,373.25,199.6,245,134,189.46,340,288,247.33
