"X","X0_SD7449_H041_pH7","X1_SD7450_H042_pH7","X2_SD7451_H043_pH7","X3_SD7452_H044_pH7","X4_SD7453_H045_pH7","X5_SD7454_H046_pH7","X6_SD7455_H048_pH7","X7_SD7456_H049_pH7","X8_SD7458_H051_pH7","X9_SD7460_H053_pH7","X10_SD7461_H054_pH7","X11_SD7462_H055_pH7","X12_SD7463_H056_pH7","X13_SD7464_H057_pH7","X14_SD7465_H058_pH7","X16_SD7467_H061_pH6.5","X17_SD7468_H062_pH6.5","X18_SD7469_H063_pH6.5","X19_SD7470_H065_pH6.5","X20_SD7471_H067_pH6.5","X21_SD7472_H068_pH6.5","X22_SD7473_H069_pH6.5","X23_SD7474_H070_pH6.5","X24_SD7475_H071_pH6.5","X25_SD7476_H072_pH6.5","X26_SD7477_H073_pH6.5","X27_SD7478_H074_pH6.5","X28_SD7479_H075_pH6.5","X29_SD7480_H076_pH6.5","X30_SD7481_H077_pH6.5","X31_SD7482_H078_pH6.5","X32_SD7483_H079_pH6.5","X33_SD7484_H080_pH6.5","X34_SD7485_H081_pH6","X36_SD7487_H085_pH6","X37_SD7488_H086_pH6","X38_SD7489_H087_pH6","X39_SD7490_H089_pH6","X40_SD7491_H090_pH6","X41_SD7492_H091_pH6","X42_SD7493_H092_pH6","X43_SD7494_H093_pH6","X44_SD7495_H094_pH6","X45_SD7496_H095_pH6","X46_SD7497_H096_pH6","X47_SD7498_H097_pH6","X48_SD7499_H098_pH6","X49_SD7500_H099_pH6","X50_SD7501_H100_pH6","X51_SD7502_H101_pH5.5","X52_SD7503_H102_pH5.5","X53_SD7504_H103_pH5.5","X54_SD7505_H104_pH5.5","X55_SD7506_H105_pH5.5","X56_SD7507_H106_pH5.5","X57_SD7508_H107_pH5.5","X58_SD7509_H109_pH5.5","X59_SD7510_H110_pH5.5","X60_SD7511_H111_pH5.5","X61_SD7512_H113_pH5.5","X62_SD7513_H114_pH5.5","X63_SD7514_H115_pH5.5","X64_SD7515_H116_pH5.5","X65_SD7516_H117_pH5.5","X66_SD7517_H119_pH5.5","X67_SD7518_H120_pH5.5","X68_SD7519_S121","X69_SD7520_S122","X70_SD7521_S123","X71_SD7522_S124","X72_SD7523_S125","X73_SD7524_S126","X74_SD7525_S127","X75_SD7526_S128","X76_SD7527_S129","X77_SD7528_S130","X78_SD7529_S131","X79_SD7530_S132","X80_SD7531_S133","X81_SD7532_S134","X82_SD7533_S135","X83_SD7534_S136","X84_SD7535_S137","X85_SD7536_S138","X86_SD7537_S139","X87_SD7538_S140","X88_SD7539_S141","X89_SD7540_S142","X90_SD7541_S143","X91_SD7542_S144","X93_SD7544_S146","X94_SD7545_S147","X95_SD7546_S148","X96_SD7547_S149","X97_SD7548_S150","X98_SD7549_S151","X99_SD7550_S152","X100_SD7551_S153","X101_SD7552_S154","X102_SD7553_S155","X103_SD7554_S156","X104_SD7555_S157","X105_SD7556_S158","X106_SD7557_S159","X107_SD7558_S160","X108_SD7559_S161","X109_SD7560_S162","X110_SD7561_S163","X111_SD7562_S164","X112_SD7563_S165","X113_SD7564_S166","X114_SD7565_S167","X115_SD7566_S168","X116_SD7567_S169","X117_SD7568_S170","X118_SD7569_S171","X119_SD7570_S172","X120_SD7571_S173","X121_SD7572_S174","X122_SD7573_S175"
"gtdb_r207_glnA",24,28,31,25,24,29,29,31,32,28,30,23,30,26,29,31,31,27,29,33,30,30,29,33,31,31,32,22,NA,29,32,29,30,28,26,31,33,29,28,29,30,23,29,26,28,22,30,31,31,24,21,26,22,26,25,21,23,23,28,29,22,27,28,26,27,27,24,23,20,27,16,24,23,25,22,23,23,27,29,21,25,27,25,20,23,24,20,24,21,30,24,25,26,21,20,22,21,25,21,28,23,22,19,20,15,23,18,22,19,19,27,20,24,20,18,21,17,18,23,21
"gtdb_r207_glsA",20,17,11,18,12,15,17,19,19,19,19,18,11,17,13,17,21,13,18,16,16,15,15,16,19,18,22,16,NA,15,22,19,18,11,17,16,19,14,14,15,17,20,17,18,18,14,16,17,18,20,17,14,16,18,12,12,13,15,16,13,NA,19,19,22,18,19,16,16,NA,18,12,NA,15,16,17,15,16,15,15,19,20,12,14,16,NA,14,NA,NA,NA,16,NA,NA,NA,NA,11,NA,NA,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gtdb_r207_gltB",5,8,6,5,5,5,7,5,6,5,5,6,6,3,5,4,5,4,5,3,5,5,5,4,4,3,6,5,NA,6,4,5,5,4,5,5,5,4,5,5,6,3,6,4,5,4,5,5,4,3,5,4,5,4,5,5,3,3,3,5,3,3,4,2,4,5,4,3,4,2,3,5,4,4,3,4,5,5,3,3,3,4,4,5,6,3,4,3,3,3,2,5,2,6,4,2,7,5,3,4,4,3,4,2,2,3,3,3,4,3,5,4,2,4,3,3,4,4,3,4
"gtdb_r207_gltD",255,257,259,255,247,246,265,244,257,269,271,246,250,227,228,254,260,231,260,244,268,229,220,239,242,235,254,243,NA,233,256,279,266,254,248,243,231,232,238,251,245,256,237,257,243,251,252,257,233,204,225,232,210,238,209,222,225,206,229,220,230,219,231,215,207,208,208,203,222,216,197,210,196,201,230,189,211,202,207,206,207,181,197,184,195,201,216,180,184,240,209,182,189,202,166,200,203,240,225,217,206,171,175,152,166,175,150,191,191,179,245,185,205,171,168,171,153,143,173,167
"gtdb_r207_gltS",5,3,4,3,7,5,4,3,5,4,5,6,6,3,5,6,6,5,5,5,6,3,3,5,4,5,4,5,NA,5,5,5,6,6,5,4,5,4,7,5,4,3,5,2,4,6,4,6,4,6,4,6,6,3,5,6,4,4,5,6,5,4,4,3,3,5,5,5,2,5,4,4,5,3,4,5,4,5,4,3,3,4,4,6,4,3,4,2,4,5,4,5,3,3,5,4,3,4,5,4,5,4,3,2,2,4,2,3,4,3,4,5,5,3,5,4,2,4,2,3
"gtdb_r207_gudB",22,24,27,29,23,27,20,22,21,26,24,24,21,22,20,19,20,19,20,19,23,23,17,22,23,22,23,21,NA,21,23,23,21,22,20,17,19,20,22,16,27,25,26,16,16,17,25,25,23,17,18,13,21,17,20,17,17,19,20,23,21,19,21,23,21,18,15,18,13,13,13,14,18,13,19,14,17,18,19,15,18,18,13,14,16,18,14,12,17,21,12,17,16,10,12,16,16,20,23,18,13,15,15,14,10,13,9,14,13,14,23,16,16,14,12,14,11,11,17,17
"gtdb_r207_hao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gtdb_r207_hcp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gtdb_r207_hzo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gtdb_r207_hzsA",33,32,31,30,24,27,34,31,27,30,30,31,34,31,32,28,26,32,32,29,31,32,28,35,28,26,33,28,NA,27,36,31,37,28,27,27,29,30,30,26,28,30,29,35,29,28,31,33,33,28,31,26,23,29,29,28,26,32,28,28,28,27,33,25,21,23,29,26,22,27,25,16,24,22,20,22,22,20,28,25,29,26,24,21,28,26,17,13,14,27,19,19,17,13,14,15,16,25,17,23,22,16,17,10,10,15,13,NA,18,19,28,17,19,21,14,NA,14,12,10,14
"gtdb_r207_hzsB",18,16,23,23,22,19,20,20,25,21,19,22,17,18,20,23,20,21,21,25,22,23,24,17,19,19,24,20,NA,24,18,22,23,26,20,17,16,17,23,26,23,18,22,21,18,22,21,17,23,15,20,18,19,18,16,17,21,18,17,18,17,18,19,22,12,19,18,13,11,12,16,16,12,14,14,12,18,11,21,15,16,15,13,14,16,15,11,NA,18,23,14,12,14,NA,14,12,12,20,17,12,NA,10,7,11,NA,5,7,NA,10,14,17,14,NA,13,11,NA,6,8,10,14
"gtdb_r207_hzsC",90,94,88,89,90,84,94,89,91,100,87,90,78,84,82,89,85,90,92,97,88,89,84,90,86,89,92,92,NA,99,94,100,87,84,86,82,93,83,85,86,94,82,83,86,92,96,91,87,89,79,83,83,85,88,81,77,87,80,95,86,84,82,96,86,82,91,81,82,75,83,78,81,77,86,80,86,81,81,86,87,75,78,76,81,73,77,80,78,77,94,75,78,80,73,74,76,88,87,79,86,82,75,67,72,67,65,63,66,75,74,88,85,72,63,65,58,61,64,66,65
"gtdb_r207_napA",40,41,38,34,39,41,45,40,43,45,38,45,41,42,45,41,44,37,44,45,41,33,41,46,38,44,44,39,NA,48,42,38,44,39,49,44,33,35,41,41,40,38,37,35,38,36,33,32,40,39,37,34,42,36,29,34,32,30,35,32,34,37,35,35,31,30,39,31,24,31,33,30,31,26,27,25,33,37,37,31,27,28,29,28,26,30,22,28,25,43,22,28,31,27,29,20,32,29,28,30,30,23,28,22,22,17,20,22,19,20,44,31,29,21,26,24,26,20,19,25
"gtdb_r207_napB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gtdb_r207_narB",56,55,56,59,56,54,62,54,49,54,55,46,48,48,50,53,63,54,56,53,55,50,50,53,50,54,56,56,NA,52,53,63,61,51,52,51,47,53,56,57,57,52,51,59,51,57,55,55,53,39,55,47,42,52,42,48,53,45,56,50,51,47,49,44,42,51,43,49,39,46,41,36,44,43,46,42,39,46,46,46,52,46,31,44,39,47,43,38,40,51,43,41,44,31,36,39,41,51,43,43,46,37,38,42,33,33,37,36,38,41,56,40,43,39,46,32,36,39,40,35
"gtdb_r207_narC",21,19,19,24,21,20,22,27,14,22,25,18,22,25,19,23,23,23,22,18,19,20,18,22,24,23,25,20,NA,17,23,26,25,25,25,22,23,19,20,17,20,20,23,23,18,22,17,23,26,25,21,21,24,23,20,22,22,19,19,22,25,20,21,23,23,19,26,22,22,19,21,19,22,21,20,22,25,22,16,19,25,19,19,24,21,23,15,17,17,23,22,18,20,18,17,19,18,20,22,19,21,20,14,18,17,16,14,18,20,17,23,16,17,20,20,12,18,17,15,16
"gtdb_r207_narG_nxrA",43,26,35,36,35,30,36,30,33,35,44,29,35,36,34,43,35,33,35,31,40,32,30,37,39,32,41,40,NA,33,32,33,34,33,34,34,32,31,38,32,33,29,32,35,31,39,36,34,36,35,29,27,32,33,26,25,29,31,28,29,32,35,24,30,27,28,32,32,25,27,22,22,29,23,31,22,25,27,29,27,31,28,23,25,25,25,25,23,23,31,28,24,30,20,24,24,25,30,27,28,29,26,25,18,21,19,20,22,25,22,35,29,28,20,23,NA,21,25,20,21
"gtdb_r207_narH_nxrB",21,17,20,19,20,18,20,19,19,20,22,23,20,21,17,17,21,19,18,24,18,20,14,19,20,22,19,19,NA,14,22,21,20,22,19,17,20,18,23,20,18,19,15,19,17,20,20,20,18,20,19,16,16,16,22,20,19,19,20,16,21,19,17,19,18,16,19,19,13,16,17,17,16,13,19,14,16,18,17,16,16,16,14,15,16,15,9,13,11,12,15,13,14,13,13,13,10,21,12,16,12,12,12,9,10,10,10,11,10,11,18,12,11,16,14,11,8,12,7,10
"gtdb_r207_narI",6,13,11,NA,NA,11,NA,NA,13,NA,NA,13,NA,14,5,NA,NA,13,NA,11,NA,11,9,12,NA,10,10,11,NA,7,9,10,NA,12,10,13,9,9,11,NA,9,9,8,10,10,14,13,10,8,7,9,11,8,10,9,7,10,12,14,9,NA,11,7,11,9,10,9,9,9,7,8,8,6,8,9,8,10,11,11,10,11,9,10,7,10,8,NA,NA,7,9,7,8,11,NA,10,10,7,8,8,NA,8,9,11,6,7,6,7,8,9,8,11,7,9,7,7,NA,7,7,8,9
"gtdb_r207_narJ",NA,12,18,NA,NA,15,NA,NA,NA,NA,14,11,NA,12,10,NA,NA,17,NA,14,11,16,15,14,16,15,NA,14,NA,14,14,15,10,14,14,15,20,15,17,NA,17,19,15,13,15,20,17,NA,13,16,13,17,19,15,17,15,15,18,NA,11,NA,13,11,12,19,12,15,13,16,16,15,NA,15,16,15,17,16,14,15,13,18,17,18,12,14,14,13,NA,12,12,NA,13,NA,NA,13,15,NA,13,NA,NA,NA,10,10,10,NA,10,10,NA,13,14,NA,NA,NA,8,13,NA,10,18,11,13
"gtdb_r207_nasA",62,61,65,71,64,69,67,67,59,61,64,60,68,55,63,65,61,61,66,65,70,62,66,65,64,67,69,60,NA,69,66,64,72,61,67,66,64,60,71,63,57,62,67,62,61,58,68,66,69,50,56,61,55,66,54,55,54,53,64,52,61,57,55,63,50,56,52,50,40,60,51,50,51,50,55,48,45,52,60,52,54,46,42,53,47,49,47,43,49,70,48,46,55,37,41,47,45,64,45,48,45,41,53,44,41,42,40,46,48,46,64,51,49,45,45,37,41,46,49,42
"gtdb_r207_nasB",71,70,71,72,58,72,67,70,73,80,70,73,67,63,62,62,78,72,71,72,76,66,60,69,68,61,76,63,NA,66,77,68,78,68,70,67,64,65,67,68,68,57,74,60,63,74,68,66,77,70,58,66,65,66,62,63,61,54,63,64,74,62,59,76,66,75,61,68,54,68,59,64,57,58,65,65,61,61,61,69,65,64,63,56,63,64,56,49,52,65,65,50,60,53,54,59,53,71,64,60,64,48,51,45,46,41,49,52,56,52,60,52,48,45,40,48,58,49,44,51
"gtdb_r207_nifD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gtdb_r207_nifH",50,45,41,48,46,47,48,50,47,52,50,40,52,47,35,55,51,40,49,39,45,45,49,43,47,43,57,44,NA,51,46,49,51,38,39,50,40,35,45,45,45,47,39,48,51,42,43,39,48,40,43,37,42,45,35,39,39,41,43,43,45,40,38,49,37,43,39,50,36,40,39,40,35,32,36,32,27,31,50,31,36,39,37,34,37,36,42,43,39,46,28,35,32,37,30,32,39,37,47,37,38,29,37,23,27,33,23,39,32,35,42,27,44,35,32,28,32,24,34,34
"gtdb_r207_nifK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gtdb_r207_nirA",27,29,21,24,23,27,20,23,26,23,31,26,27,29,28,26,27,29,26,25,26,27,24,23,30,28,31,30,NA,25,29,24,23,29,24,26,28,25,27,27,21,20,23,24,30,25,28,29,28,26,18,26,27,27,26,24,24,24,23,23,27,23,28,25,21,23,21,29,22,24,23,20,25,21,22,24,26,24,27,24,26,26,24,24,21,24,21,21,28,27,25,23,23,21,21,24,26,25,22,26,30,25,21,20,20,23,19,22,25,27,29,24,27,27,21,24,22,20,21,22
